"cast_id","gender","id","name","order","movie_id","title","genres","budget","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"2","Male","9778","Ice Cube",0,72031,"The Glass Shield","Action",0,0,9,5.4,1.012197,109,1994-09-16,1
"1","Male","134119","William Gates",0,14275,"Hoop Dreams","Documentary",7e+05,7830611,91,7.7,9.47666,171,1994-09-12,1
"7","Female","15091","Melanie Lynskey",0,1024,"Heavenly Creatures","Drama",5e+06,3049135,299,6.9,9.438042,99,1994-09-02,1
"2","Male","57119","Sinbad",0,17207,"Houseguest","Comedy",10500000,26325256,17,6,2.688562,113,1995-01-06,1
"1","Male","64","Gary Oldman",0,13701,"Immortal Beloved","Drama",120,0,90,6.9,7.983666,121,1994-12-16,1
"1","Male","7399","Ben Stiller",0,14819,"Heavyweights","Comedy",0,17689177,97,6,9.546707,100,1995-02-17,1
"3","Male","38559","Christopher Lambert",0,32631,"The Hunted","Action",0,0,25,6,2.756986,106,1995-02-24,1
"11","Male","504","Tim Robbins",0,11777,"I.Q.","Comedy",2.5e+07,0,112,5.9,5.146352,100,1994-12-24,1
"18","Male","287","Brad Pitt",0,628,"Interview with the Vampire","Horror",6e+07,223664608,1558,7.2,11.970205,123,1994-11-11,1
"2","Male","1733","Nick Nolte",0,87729,"Jefferson in Paris","Drama",1.4e+07,2474000,10,5.2,1.596058,139,1995-03-31,1
"1","Male","77761","John G. Brennan",0,18713,"The Jerky Boys","Comedy",0,0,10,4.8,0.748846,82,1995-02-03,1
"1","Male","1100","Arnold Schwarzenegger",0,6280,"Junior","Comedy",6e+07,3.7e+07,381,4.7,6.710215,109,1994-11-22,1
"1","Male","738","Sean Connery",0,9061,"Just Cause","Action",0,0,124,6,9.195256,102,1995-02-17,1
"1","Male","21403","Thomas Ian Nicholas",0,37108,"A Kid in King Arthur's Court","Adventure",0,0,40,4.3,5.874511,89,1995-08-11,1
"1","Male","16560","David Caruso",0,6071,"Kiss of Death","Action",4e+07,0,83,5.7,7.797512,101,1995-04-21,1
"3","Male","2","Mark Hamill",0,11,"Star Wars","Action",1.1e+07,775398007,6778,8.1,42.149697,121,1977-05-25,1
"1","Female","1920","Winona Ryder",0,9587,"Little Women","Drama",1.8e+07,0,222,7,9.774994,115,1994-12-21,1
"1","Female","84093","Liesel Matthews",0,19101,"A Little Princess","Drama",1.7e+07,0,207,7.4,7.731725,97,1995-05-10,1
"2","Female","110077","Crissy Rock",0,49980,"Ladybird Ladybird","Drama",0,0,14,7.4,0.84508,101,1994-02-18,1
"1","Male","27643","Marco Leonardi",0,18183,"Like Water for Chocolate","Drama",2e+06,21665468,70,6.6,4.126083,105,1992-04-16,1
"17","Male","287","Brad Pitt",0,4476,"Legends of the Fall","Adventure",3e+07,160638883,636,7.2,12.199047,133,1994-12-16,1
"14","Male","22675","Damon Wayans",0,11008,"Major Payne","Adventure",0,0,164,6.1,9.253362,95,1995-03-24,1
"1","Male","820","Edward Furlong",0,47504,"Little Odessa","Action",0,0,31,6.4,1.861292,98,1994-10-27,1
"1","Male","6449","Warren Beatty",0,43742,"Love Affair","Drama",6e+07,0,11,4.3,3.290192,108,1994-10-21,1
"1","Female","4431","Jessica Lange",0,28313,"Losing Isaiah","Drama",1.7e+07,7603766,28,6.4,7.698526,106,1995-03-17,1
"16","Male","380","Robert De Niro",0,3036,"Mary Shelley's Frankenstein","Drama",4.5e+07,112006296,272,6.1,14.287753,123,1994-11-04,1
"2","Female","28768","Farrah Fawcett",0,40490,"Man of the House","Action",0,0,40,5.1,2.558118,96,1995-03-03,1
"9","Male","67773","Steve Martin",0,24070,"Mixed Nuts","Comedy",1.5e+07,0,37,5.2,2.899608,97,1994-12-21,1
"1","Female","29369","Melanie Griffith",0,8986,"Milk Money","Comedy",0,18137661,49,5.6,3.770115,108,1994-08-31,1
"1","Male","4786","Richard Attenborough",0,10510,"Miracle on 34th Street","Drama",0,46264384,199,6.4,5.831622,114,1994-11-18,1
"1","Female","520","Sarah Jessica Parker",0,17402,"Miami Rhapsody","Comedy",6,5,7,5.6,1.137266,95,1995-01-27,1
"1","Male","587","Edward James Olmos",0,38722,"My Family","Comedy",5500000,0,11,7,3.121288,128,1995-05-03,1
"6","Male","2224","Christian Slater",0,8438,"Murder in the First","Crime",0,17381942,140,6.9,9.518564,122,1995-01-20,1
"8","Male","3636","Paul Newman",0,11593,"Nobody's Fool","Comedy",0,0,56,7,2.891269,110,1994-12-23,1
"5","Female","1038","Jodie Foster",0,1945,"Nell","Drama",3.1e+07,106683817,128,6.1,5.930957,112,1994-12-23,1
"1","Male","122712","Sharron Corley",0,39310,"New Jersey Drive","Crime",0,0,7,6.9,0.629955,98,1995-04-19,1
"2","Female","13918","Elizabeth Hurley",0,56428,"Beyond Bedlam","Horror",4800000,0,4,4,0.426952,89,1994-04-22,1
"1","Female","1212","Laura San Giacomo",0,131957,"Nina Takes a Lover","Drama",0,0,4,7.4,0.769522,100,1995-03-03,1
"49","Male","57755","Woody Harrelson",0,241,"Natural Born Killers","Crime",3.4e+07,50282766,927,6.9,11.226856,119,1994-08-25,1
"1","Female","3141","Marisa Tomei",0,9058,"Only You","Comedy",0,0,92,6.4,4.936761,115,1994-09-17,1
"1","Female","7241","Rena Owen",0,527,"Once Were Warriors","Drama",0,2201126,106,7.6,4.025276,99,1994-09-02,1
"1","Female","24967","Alyssa Milano",0,18220,"Poison Ivy II: Lily","Drama",0,0,32,4.6,6.448039,106,1996-01-16,1
"1","Male","4483","Dustin Hoffman",0,6950,"Outbreak","Action",5e+07,189859560,522,6.4,13.676444,127,1995-03-10,1
"12","Male","1003","Jean Reno",0,101,"Leon: The Professional","Crime",1.6e+07,45284974,4293,8.2,20.477329,110,1994-09-14,1
"3","Female","3141","Marisa Tomei",0,63020,"The Perez Family","Comedy",1.1e+07,2832826,9,6.6,1.433544,113,1995-05-12,1
"15","Male","13021","William Baldwin",0,2307,"A Pyromaniac's Love Story","Comedy",0,0,2,7,0.463307,94,1995-04-28,1
"2","Male","8891","John Travolta",0,680,"Pulp Fiction","Crime",8e+06,213928762,8670,8.3,140.950236,154,1994-09-10,1
"3","Male","66554","Kadeem Hardison",0,41478,"Panther","Drama",0,6834525,6,6.4,7.160149,124,1995-11-10,1
"2","Male","3900","Linus Roache",0,40156,"Priest","Drama",0,4176932,32,6.4,1.881932,98,1994-01-01,1
"1","Male","1241","John Turturro",0,11450,"Quiz Show","Drama",0,0,262,7.1,7.772505,133,1994-09-16,1
"1002","Female","16145","Youki Kudoh",0,30304,"Picture Bride","Drama",0,0,5,7.4,1.296912,94,1995-05-05,1
"1","Female","6553","Isabelle Adjani",0,10452,"Queen Margot","Drama",0,0,67,7,4.405405,162,1994-05-13,1
"11","Female","4430","Sharon Stone",0,12106,"The Quick and the Dead","Action",3.2e+07,18552460,431,6.2,7.54701,107,1995-02-09,1
"2","Male","5676","Marcello Mastroianni",0,3586,"Prêt-à-Porter","Comedy",1.5e+07,11300653,33,5.3,6.259433,133,1994-12-23,1
"9","Female","1350","Irène Jacob",0,110,"Three Colors: Red","Drama",0,0,246,7.8,7.832755,99,1994-05-27,1
"10","Female","1137","Juliette Binoche",0,108,"Three Colors: Blue","Drama",0,0,311,7.7,8.843517,98,1993-01-10,1
"6","Male","1145","Zbigniew Zamachowski",0,109,"Three Colors: White","Comedy",0,0,218,7.3,6.5898,91,1994-01-26,1
"3","Male","7633","Leslie Nielsen",0,36357,"Rent-a-Kid","Comedy",0,0,15,5.1,1.155255,85,1995-01-01,1
"2","Female","4761","Darlanne Fluegel",0,92769,"Relative Fear","Drama",0,0,3,4.7,0.499601,90,1995-10-03,1
"4","Male","65348","Al Franken",0,28033,"Stuart Saves His Family","Comedy",0,0,6,5,1.390885,95,1995-04-12,1
"1","Female","9260","Michelle Nicastro",0,22586,"The Swan Princess","Animation",3.5e+07,9771658,251,6.5,8.910462,89,1994-11-18,1
"8","Male","16483","Sylvester Stallone",0,2636,"The Specialist","Action",4.5e+07,170362582,317,5.5,10.388183,110,1994-10-07,1
"17","Male","6856","Kurt Russell",0,2164,"Stargate","Action",5.5e+07,196567262,942,6.8,13.328924,121,1994-10-27,1
"10","Male","12898","Tim Allen",0,11395,"The Santa Clause","Comedy",2.2e+07,189833357,501,6.3,9.665424,97,1994-11-10,1
"3","Male","504","Tim Robbins",0,278,"The Shawshank Redemption","Crime",2.5e+07,28341469,8358,8.5,51.645403,142,1994-09-23,1
"8","Female","17258","Kerry Fox",0,9905,"Shallow Grave","Crime",0,0,247,7,8.223026,92,1994-12-22,1
"4","Male","352","Dennis Haysbert",0,87078,"Suture","Drama",0,102780,7,6,1.298224,96,1993-09-14,1
"1","Male","64846","Jorge Perugorría",0,12527,"Strawberry and Chocolate","Comedy",0,0,16,7.1,1.777197,108,1993-01-01,1
"1","Male","1979","Kevin Spacey",0,20306,"Swimming with Sharks","Comedy",0,0,104,6.7,5.869261,101,1994-09-10,1
"1","Male","12536","Jack Thompson",0,36614,"The Sum of Us","Comedy",32,0,21,6,1.407427,100,1994-07-12,1
"4","Male","40009","Matt Frewer",0,27993,"Senior Trip","Comedy",0,0,23,5.7,5.05806,91,1995-09-08,1
"4","Male","76913","Ge You",0,31439,"To Live","Drama",0,0,62,7.7,5.260627,125,1994-06-30,1
"1","Female","15309","Lori Petty",0,9067,"Tank Girl","Action",2.5e+07,4064495,140,5.5,7.602087,98,1995-03-31,1
"1","Male","1954","Billy Zane",0,9059,"Tales from the Crypt: Demon Knight","Comedy",0,0,96,6.7,9.455342,92,1995-01-13,1
"5","Male","2387","Patrick Stewart",0,193,"Star Trek: Generations","Action",3.8e+07,1.2e+08,461,6.4,8.105708,118,1994-11-17,1
"1","Male","15864","Clarence Williams III",0,25066,"Tales from the Hood","Crime",6e+06,1.2e+07,33,5.4,2.86007,98,1995-05-24,1
"7","Male","5293","Willem Dafoe",0,46797,"Tom & Viv","Drama",0,0,8,5.8,0.704204,115,1994-04-15,1
"13","Male","20006","Christopher Reeve",0,12122,"Village of the Damned","Fiction",0,0,165,5.6,6.529879,99,1995-04-28,1
"1","Male","58198","Chris Farley",0,11381,"Tommy Boy","Comedy",0,32648673,321,6.8,11.971318,97,1995-03-31,1
"12","Male","12900","Wallace Shawn",0,32636,"Vanya on 42nd Street","Drama",0,0,15,6.1,7.039846,119,1994-09-13,1
"2","Male","8212","Peter Gallagher",0,36141,"The Underneath","Crime",6500000,0,15,5.6,2.059771,99,1995-04-28,1
"1","Male","32486","Allen Payne",0,95963,"The Walking Dead","Drama",0,0,4,6.6,0.620873,88,1995-02-24,1
"13","Male","85","Johnny Depp",0,1587,"What's Eating Gilbert Grape","Drama",1.1e+07,10032765,943,7.5,10.3919,118,1993-12-17,1
"10","Male","5292","Denzel Washington",0,9271,"Virtuosity","Action",3e+07,24048000,163,5.4,5.188399,106,1995-08-04,1
"9","Female","18277","Sandra Bullock",0,2064,"While You Were Sleeping","Comedy",1.7e+07,182057016,340,6.5,15.783615,103,1995-04-21,1
"1","Male","109","Elijah Wood",0,19855,"The War","Drama",0,0,39,6.3,3.908596,126,1994-11-04,1
"1","Female","25540","Sandra Oh",0,60855,"Double Happiness","Comedy",0,759393,2,5.5,0.372239,87,1994-09-07,1
"8","Female","3051","Toni Collette",0,236,"Muriel's Wedding","Comedy",3e+06,15119639,104,6.9,5.254847,106,1994-09-29,1
"1","Female","70852","Schuyler Fisk",0,48287,"The Baby-Sitters Club","Comedy",0,0,23,5.3,2.15805,94,1995-08-18,1
"3","Male","206","Jim Carrey",0,3049,"Ace Ventura: Pet Detective","Comedy",1.5e+07,107217396,1684,6.4,11.247957,86,1994-02-04,1
"8","Male","28641","Terence Stamp",0,2759,"The Adventures of Priscilla, Queen of the Desert","Comedy",0,11220670,174,7.2,8.328596,104,1994-05-31,1
"1","Male","10822","Stephen Dorff",0,12635,"Backbeat","Drama",0,0,37,6.2,2.487951,100,1994-04-01,1
"8","Male","3291","Hugh Grant",0,10497,"Bitter Moon","Drama",5e+06,1862805,115,7,11.298195,139,1992-09-02,1
"1","Male","3036","John Cusack",0,11382,"Bullets Over Broadway","Action",0,0,130,7,5.72288,98,1994-10-14,1
"14","Male","3","Harrison Ford",0,9331,"Clear and Present Danger","Action",6.2e+07,215887717,390,6.4,7.513245,141,1994-08-03,1
"11","Female","4038","Susan Sarandon",0,10731,"The Client","Crime",4.5e+07,117615211,287,6.4,15.263829,119,1994-07-20,1
"1","Female","2395","Whoopi Goldberg",0,10464,"Corrina, Corrina","Comedy",0,0,83,6.4,6.924689,115,1994-08-12,1
"1","Female","1981","Alfre Woodard",0,34152,"Crooklyn","Comedy",0,0,31,6.7,2.533022,115,1994-05-13,1
"1","Male","57700","Brandon Lee",0,9495,"The Crow","Action",1.5e+07,9.4e+07,980,7.3,15.799336,102,1994-05-11,1
"1","Male","2176","Tommy Lee Jones",0,29973,"Cobb","Drama",0,1007583,29,6.1,2.583363,128,1994-12-02,1
"16","Male","1230","John Goodman",0,888,"The Flintstones","Comedy",4.6e+07,341631208,559,5,15.019586,91,1994-05-26,1
"7","Male","31","Tom Hanks",0,13,"Forrest Gump","Comedy",5.5e+07,677945399,8147,8.2,48.307194,142,1994-07-06,1
"7","Male","3291","Hugh Grant",0,712,"Four Weddings and a Funeral","Comedy",6e+06,254700832,654,6.6,8.990345,117,1994-03-09,1
"3","Male","4987","Omar Epps",0,16295,"Higher Learning","Crime",0,38290723,49,6.4,7.817811,127,1995-01-11,1
"1","Female","141610","Lauren Vélez",0,48992,"I Like It Like That","Comedy",0,1777020,4,6.3,0.289295,104,1994-10-14,1
"1","Male","1733","Nick Nolte",0,10879,"I Love Trouble","Action",4.5e+07,61947267,41,5.3,3.570874,123,1994-06-29,1
"1","Male","2963","Nicolas Cage",0,10660,"It Could Happen to You","Comedy",0,0,154,6.1,11.272073,101,1994-07-29,1
"1","Male","58319","Jason Scott Lee",0,10714,"The Jungle Book","Adventure",0,0,107,5.9,10.714235,111,1994-12-23,1
"3","Female","10139","Leni Riefenstahl",0,41647,"The Wonderful, Horrible Life of Leni Riefenstahl","Documentary",0,449707,5,7.3,0.568884,180,1993-09-11,1
"8","Male","53283","Jonathan Taylor Thomas",0,8587,"The Lion King","Animation",4.5e+07,788241776,5520,8,21.605761,89,1994-06-23,1
"1","Male","6384","Keanu Reeves",0,1689,"Little Buddha","Drama",3.5e+07,4858139,76,6,5.681522,140,1993-12-01,1
"1","Female","5141","Heather Langenkamp",0,11596,"New Nightmare","Fantasy",1.4e+07,18090181,297,6.4,9.860522,112,1994-10-13,1
"17","Male","206","Jim Carrey",0,854,"The Mask","Comedy",2.3e+07,351583407,2550,6.6,14.13488,101,1994-07-29,1
"1","Male","2461","Mel Gibson",0,9359,"Maverick","Action",0,0,490,6.6,15.050326,127,1994-05-20,1
"4","Female","10431","Jennifer Jason Leigh",0,23333,"Mrs. Parker and the Vicious Circle","Drama",0,0,20,6.3,4.739054,125,1994-09-07,1
"4","Male","7633","Leslie Nielsen",0,36593,"The Naked Gun 33⅓: The Final Insult","Comedy",3e+07,51132598,535,6.4,10.587232,83,1994-03-18,1
"12","Male","2232","Michael Keaton",0,12280,"The Paper","Comedy",6e+06,0,40,6.1,4.006063,112,1994-03-18,1
"1","Female","1920","Winona Ryder",0,2788,"Reality Bites","Drama",11500000,20079850,180,6.5,6.514592,99,1994-02-18,1
"1","Male","2963","Nicolas Cage",0,10427,"Red Rock West","Crime",8e+06,2e+06,71,6.4,5.137903,98,1993-07-08,1
"9","Male","11510","Macaulay Culkin",0,11011,"Ri¢hie Ri¢h","Comedy",4e+07,0,426,5.4,6.595255,95,1994-12-19,1
"3","Female","4038","Susan Sarandon",0,49803,"Safe Passage","Drama",0,0,7,4.9,4.931565,98,1994-12-01,1
"1","Female","5064","Meryl Streep",0,8987,"The River Wild","Action",4.5e+07,0,214,6.1,10.511241,111,1994-09-30,1
"2","Male","6384","Keanu Reeves",0,1637,"Speed","Action",3e+07,350448145,1814,6.8,10.859292,116,1994-06-09,1
"1","Male","2232","Michael Keaton",0,15128,"Speechless","Comedy",0,0,24,5.5,2.334226,99,1994-12-16,1
"9","Male","15111","Jean-Claude Van Damme",0,8831,"Timecop","Action",2.7e+07,101646581,288,5.5,8.907074,99,1994-09-15,1
"2","Male","1100","Arnold Schwarzenegger",0,36955,"True Lies","Action",1.15e+08,378882411,1138,6.8,11.396099,141,1994-07-14,1
"1","Male","1271","Andy García",0,10449,"When a Man Loves a Woman","Drama",0,50021959,71,6,4.322544,126,1994-04-29,1
"1","Male","514","Jack Nicholson",0,10395,"Wolf","Fantasy",0,0,221,6,14.063845,125,1994-06-17,1
"14","Male","1269","Kevin Costner",0,12160,"Wyatt Earp","Action",6.3e+07,25052000,203,6.5,9.277147,191,1994-06-24,1
"3","Male","2975","Laurence Fishburne",0,40480,"Bad Company","Action",0,0,12,4.9,0.912415,108,1995-01-20,1
"1","Male","10822","Stephen Dorff",0,29444,"S.F.W.","Comedy",0,0,22,6.1,2.504529,96,1994-09-15,1
"1","Male","35689","Keenen Ivory Wayans",0,26352,"A Low Down Dirty Shame","Action",1e+07,29392418,31,6,3.021526,100,1994-11-23,1
"2","Male","16927","Gérard Depardieu",0,41580,"Colonel Chabert","Drama",0,0,9,5.9,0.934312,110,1994-01-01,1
"1","Male","32486","Allen Payne",0,22067,"Jason's Lyric","Crime",7e+06,20851521,9,5.9,0.912909,119,1994-09-28,1
"14","Male","15111","Jean-Claude Van Damme",0,11667,"Street Fighter","Action",3.5e+07,99423521,330,4.1,13.58449,102,1994-12-22,1
"7","Male","521","Michael J. Fox",0,32502,"Coldblooded","Action",0,0,13,6.7,2.342756,92,1995-09-15,1
"2","Male","69651","Eddie Bowz",0,75555,"The Fear","Horror",0,0,7,3.4,0.268043,98,1995-01-20,1
"3","Male","587","Edward James Olmos",0,226229,"Mirage","Action",0,0,1,4,0.302957,92,1995-11-21,1
"1","Male","4040","Robert Wuhl",0,203119,"Open Season","Comedy",0,0,0,0,0.012456,97,1996-05-03,1
"1","Male","38559","Christopher Lambert",0,8011,"Highlander: The Final Dimension","Action",2.6e+07,36800000,110,4.5,6.866634,99,1994-11-29,1
"9","Male","4783","Sam Neill",0,2654,"In the Mouth of Madness","Horror",8e+06,8946600,307,7.1,8.497643,95,1994-12-12,1
"1","Male","8395","Luke Perry",0,18069,"8 Seconds","Drama",0,0,22,7.2,1.888534,105,1994-02-25,1
"1","Male","84077","Duane Martin",0,19092,"Above the Rim","Crime",0,0,40,6.7,4.38154,96,1994-03-23,1
"3","Male","27888","Raúl Juliá",0,2758,"Addams Family Values","Comedy",0,48919043,537,6.5,17.555909,94,1993-11-19,1
"1","Male","11856","Daniel Day-Lewis",0,10436,"The Age of Innocence","Drama",3.4e+07,32255440,172,7,8.013617,139,1993-09-17,1
"1","Male","18269","Brendan Fraser",0,13595,"Airheads","Comedy",0,0,222,5.8,7.09232,92,1994-08-05,1
"3","Male","4724","Kevin Bacon",0,46094,"The Air Up There","Comedy",17080000,21011500,42,5.1,1.896273,107,1994-01-07,1
"19","Male","3037","Richard Dreyfuss",0,9409,"Another Stakeout","Action",0,0,58,4.9,12.967239,105,1993-07-22,1
"1","Female","289","Madeleine Stowe",0,11853,"Bad Girls","Action",0,15240435,61,4.6,14.644772,99,1994-04-22,1
"2","Male","4944","Taylor Nichols",0,16771,"Barcelona","Comedy",3200000,0,20,6.6,1.632711,100,1994-07-29,1
"3","Male","2157","Robin Williams",0,46924,"Being Human","Comedy",4e+07,0,15,5,2.783872,122,1994-05-06,1
"1","Male","12899","Jim Varney",0,11041,"The Beverly Hillbillies","Comedy",0,0,86,5,5.673735,93,1993-10-15,1
"1","Male","776","Eddie Murphy",0,306,"Beverly Hills Cop III","Action",5e+07,119208989,445,5.5,11.787784,104,1994-05-24,1
"13","Male","10697","Alan Cumming",0,14522,"Black Beauty","Action",0,0,68,6.6,8.398845,88,1994-07-29,1
"3","Female","289","Madeleine Stowe",0,26203,"Blink","Crime",0,16668552,45,6.3,3.00282,106,1994-01-26,1
"1","Male","1229","Jeff Bridges",0,178,"Blown Away","Action",0,30156002,126,6,13.155071,121,1994-07-01,1
"2","Male","1733","Nick Nolte",0,19819,"Blue Chips","Drama",0,0,41,5.7,6.131056,108,1994-02-18,1
"6","Female","4431","Jessica Lange",0,57834,"Blue Sky","Drama",0,0,28,6.1,4.993829,101,1994-09-16,1
"13","Female","5503","Gabrielle Anwar",0,4722,"Body Snatchers","Fiction",1.3e+07,428868,102,5.8,6.559693,87,1993-06-09,1
"2","Male","6104","Julian Sands",0,18215,"Boxing Helena","Drama",0,1796389,59,4.5,4.304224,107,1993-06-18,1
"1","Male","380","Robert De Niro",0,1607,"A Bronx Tale","Crime",2.2e+07,17287898,447,7.4,6.115628,121,1993-09-14,1
"1","Male","1534","Chris Elliott",0,26391,"Cabin Boy","Comedy",0,3662459,28,4.9,1.679042,80,1994-01-07,1
"3","Male","19143","Jason Priestley",0,117553,"Calendar Girl","Comedy",1.3e+07,2570145,10,3.7,1.316741,90,1993-09-03,1
"4","Male","1158","Al Pacino",0,6075,"Carlito's Way","Action",3e+07,36516012,805,7.7,8.698509,144,1993-11-10,1
"1","Male","7904","Billy Crystal",0,11310,"City Slickers II: The Legend of Curly's Gold","Action",0,0,103,4.9,8.605703,116,1994-06-10,1
"1","Male","56159","Dana Carvey",0,18658,"Clean Slate","Comedy",0,7355425,25,5.7,2.724621,107,1994-05-06,1
"1","Male","16483","Sylvester Stallone",0,9350,"Cliffhanger","Action",7e+07,255000211,600,6.1,9.830853,112,1993-05-28,1
"11","Male","16430","Robert Knott",0,9612,"Coneheads","Comedy",0,0,228,4.8,10.722729,88,1993-07-23,1
"15","Male","62","Bruce Willis",0,2124,"Color of Night","Drama",4e+07,19726050,117,5.4,14.228963,121,1994-08-19,1
"3","Male","54812","Chevy Chase",0,26261,"Cops & Robbersons","Action",0,0,36,5,7.042878,93,1994-04-15,1
"1","Male","57755","Woody Harrelson",0,19176,"The Cowboy Way","Action",0,0,38,5.1,4.286279,102,1994-06-03,1
"1","Male","1037","Harvey Keitel",0,49299,"Dangerous Game","Drama",0,0,9,5.4,2.70097,108,1993-11-19,1
"10","Male","8945","Kevin Kline",0,11566,"Dave","Comedy",0,6.3e+07,205,6.3,13.696394,110,1993-05-07,1
"1","Male","52474","Jason London",0,9571,"Dazed and Confused","Comedy",6900000,7993039,588,7.4,6.8652,102,1993-09-24,1
"1","Male","16483","Sylvester Stallone",0,9739,"Demolition Man","Action",5.7e+07,159055768,1018,6.4,11.626116,115,1993-10-08,1
"2","Female","139","Uma Thurman",0,34444,"Even Cowgirls Get the Blues","Comedy",8e+06,0,29,4.2,2.970724,96,1994-05-13,1
"1","Male","23346","Armand Assante",0,26141,"Fatal Instinct","Comedy",0,0,37,5.4,3.555139,91,1993-10-29,1
"10","Male","69637","Leslie Cheung",0,10997,"Farewell My Concubine","Drama",0,0,98,7.8,4.875827,171,1993-09-16,1
"2","Female","27106","Harley Jane Kozak",0,50463,"The Favor","Comedy",0,0,6,3.3,1.344876,97,1994-04-29,1
"1","Male","1229","Jeff Bridges",0,10443,"Fearless","Drama",0,0,80,6.8,9.284624,122,1993-10-15,1
"1","Male","67893","Larry B. Scott",0,20239,"Fear of a Black Hat","Comedy",0,0,11,5.8,0.985441,88,1994-10-28,1
"1","Male","4517","Joe Pesci",0,16297,"With Honors","Comedy",0,0,54,6.1,2.969003,103,1994-04-29,1
"6","Female","5344","Meg Ryan",0,18551,"Flesh and Bone","Drama",0,9488998,22,6.2,1.896869,126,1993-11-05,1
"1","Male","521","Michael J. Fox",0,9024,"For Love or Money","Comedy",3e+07,11146270,77,5.7,8.468869,94,1993-10-01,1
"13","Male","500","Tom Cruise",0,37233,"The Firm","Drama",4.2e+07,270248367,513,6.6,9.678367,154,1993-06-30,1
