"title","total_prop_men","total_prop_women","index","year","imdb","test","clean_test","binary","budget.x","domgross","intgross","code","budget2013","domgross2013","intgross2013","period code","decade","cast_id","gender","id","name","order","movie_id","genres","budget.y","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"Blades of Glory",0.8825531037,0.1174468963,673,2007,"tt0445934","ok","ok","PASS",6.1e+07,118594548,145594548,"2007PASS",68536152,133246132,163581806,2,2,25,"Male",23659,"Will Ferrell",0,9955,"Action",5.3e+07,0,578,5.9,5.956794,93,2007-03-30,1
"Blazing Saddles",0.9389569339,0.061043066,1774,1974,"tt0071230","notalk","notalk","FAIL",2600000,119500000,119500000,"1974FAIL",12281688,564485269,564485269,NA,NA,1,"Male",68091,"Cleavon Little",0,11072,"Comedy",2600000,119500000,619,7.2,13.233262,93,1974-02-07,1
"Blood Diamond",0.807992358,0.1920076421,742,2006,"tt0450259","notalk","notalk","FAIL",1e+08,57377916,171377916,"2006FAIL",115579635,66317186,198077969,2,2,27,"Male",6193,"Leonardo DiCaprio",0,1372,"Action",1e+08,170877916,2344,7.4,12.477872,143,2006-12-07,1
"Blow",0.866757037,0.1332429632,1159,2001,"tt0221027","notalk","notalk","FAIL",3e+07,52990775,83282296,"2001FAIL",39475379,69727697,109586673,3,2,44,"Male",85,"Johnny Depp",0,4133,"Crime",5.3e+07,83282296,1352,7.4,12.332223,124,2001-04-04,1
"Blue Jasmine",0.2434591022,0.7565408979,13,2013,"tt2334873","ok-disagree","ok","PASS",1.8e+07,33345833,68447831,"2013PASS",1.8e+07,33345833,68447831,1,1,3,"Female",112,"Cate Blanchett",0,160588,"Comedy",1.8e+07,99206215,1126,7,12.61244,98,2013-07-25,1
"Blue Valentine",0.6509910609,0.349008939,317,2010,"tt1120985","men-disagree","men","FAIL",1e+06,9737892,16566240,"2010FAIL",1068232,10402326,17696585,1,1,3,"Male",30614,"Ryan Gosling",0,46705,"Drama",3500000,16566240,911,6.9,11.107914,112,2010-12-27,1
"Boiler Room",0.9027289024,0.0972710976,1221,2000,"tt0181984","notalk","notalk","FAIL",9e+06,16963963,28773637,"2000FAIL",12176175,22950688,38928095,3,2,1,"Male",1771,"Giovanni Ribisi",0,14181,"Crime",2.6e+07,28780255,202,6.5,8.518425,118,2000-02-18,1
"Boogie Nights",0.7780384273,0.2219615729,1404,1997,"tt0118749","dubious-disagree","dubious","FAIL",1.5e+07,26410771,43111725,"1997FAIL",21768572,38328318,62565379,4,3,8,"Male",13240,"Mark Wahlberg",0,4995,"Drama",1.5e+07,43101594,812,7.5,7.595679,155,1997-09-11,1
"Bound",0.3978098233,0.6021901767,1448,1996,"tt0115736","ok","ok","PASS",4500000,3802260,7011317,"1996PASS",6683242,5646983,10412962,4,3,1,"Female",7906,"Jennifer Tilly",0,9303,"Crime",4500000,7011317,203,6.9,12.449574,108,1996-09-13,1
"Braveheart",0.8263523826,0.1736476174,1493,1995,"tt0112573","men-disagree","men","FAIL",7.2e+07,75545647,2.09e+08,"1995FAIL",110072121,115492633,319514907,4,3,5,"Male",2461,"Mel Gibson",0,197,"Action",7.2e+07,2.1e+08,3404,7.7,20.755149,177,1995-05-24,1
"Brazil",0.8488143588,0.1511856414,1673,1985,"tt0088846","ok","ok","PASS",1.5e+07,9929135,9929135,"1985PASS",32475836,21497131,21497131,NA,NA,7,"Male",378,"Jonathan Pryce",0,68,"Comedy",1.5e+07,0,877,7.6,9.837287,132,1985-02-20,1
"Brick",0.8362034037,0.1637965964,834,2005,"tt0393109","notalk","notalk","FAIL",450000,2075743,4087493,"2005FAIL",536865,2476430,4876515,2,2,1,"Male",24045,"Joseph Gordon-Levitt",0,9270,"Drama",475000,3919254,366,6.8,9.00314,110,2005-01-30,1
"Bridesmaids",0.1826923077,0.8173076923,198,2011,"tt1478338","ok-disagree","ok","PASS",32500000,169106725,289263136,"2011PASS",33659951,175142277,299587165,1,1,4,"Female",41091,"Kristen Wiig",0,55721,"Comedy",32500000,288383523,1697,6.5,6.810991,125,2011-04-28,1
"Bright Star",0.503125,0.496875,458,2009,"tt0810784","ok","ok","PASS",8500000,4444637,17260680,"2009PASS",9228719,4825683,18740466,2,2,2,"Female",37260,"Abbie Cornish",0,29963,"Drama",8500000,4440055,111,6.8,14.337355,119,2009-11-05,1
"Brokeback Mountain",0.8798947984,0.1201052017,835,2005,"tt0388795","notalk","notalk","FAIL",13900000,83043761,174097801,"2005FAIL",16583160,99073958,207704444,2,2,11,"Male",1810,"Heath Ledger",0,142,"Drama",1.4e+07,178043761,1531,7.5,11.787044,134,2005-09-02,1
"Broken Arrow",0.8311004784,0.1688995215,1449,1996,"tt0115759","nowomen","nowomen","FAIL",6.5e+07,70645997,148345997,"1996FAIL",96535720,104920957,220318272,4,3,1,"Male",8891,"John Travolta",0,9208,"Action",5e+07,150270147,459,5.7,14.957626,108,1996-02-09,1
"Brothers",0.6505645442,0.3494354557,460,2009,"tt0765010","ok","ok","PASS",2.6e+07,28544157,45043870,"2009PASS",28229022,30991293,48905553,2,2,4,"Female",935,"Connie Nielsen",0,3875,"Drama",0,0,30,6.5,7.682647,117,2004-08-27,1
"Bruce Almighty",0.7367207318,0.2632792682,1011,2003,"tt0315327","ok","ok","PASS",8.1e+07,242704995,483473962,"2003PASS",102553043,307285628,612120077,3,2,1,"Male",206,"Jim Carrey",0,310,"Comedy",8e+07,484572835,3121,6.4,15.947524,101,2003-05-23,1
"Buffy the Vampire Slayer",0.5441267045,0.4558732953,1573,1992,"tt0103893","ok","ok","PASS",7e+06,14231669,14231669,"1992PASS",11622431,23629512,23629512,5,3,1,"Female",56128,"Kristy Swanson",0,10206,"Action",7e+06,16624456,192,5.3,4.941989,86,1992-07-24,1
"Burlesque",0.3958333334,0.6041666667,318,2010,"tt1126591","ok","ok","PASS",5.5e+07,39440655,89657398,"2010PASS",58752751,42131764,95774887,1,1,1,"Female",38225,"Cher",0,42297,"Drama",5.5e+07,89519773,581,6.9,9.276539,119,2010-11-23,1
"Burn After Reading",0.7022174019,0.2977825982,570,2008,"tt0887883","notalk","notalk","FAIL",3.7e+07,60355347,163415735,"2008FAIL",40043484,65319955,176857711,2,2,4,"Male",1461,"George Clooney",0,4944,"Comedy",3.7e+07,163720069,1251,6.5,13.206799,96,2008-09-05,1
"Capote",0.8456477282,0.1543522717,836,2005,"tt0379725","dubious","dubious","FAIL",7e+06,28750530,49924079,"2005FAIL",8351232,34300335,59561080,2,2,1,"Male",1233,"Philip Seymour Hoffman",0,398,"Crime",7e+06,49084830,394,6.9,6.01272,114,2005-09-30,1
"Captain America: The First Avenger",0.88604119,0.1139588101,199,2011,"tt0458339","notalk-disagree","notalk","FAIL",1.4e+08,176654505,370569776,"2011FAIL",144996710,182959443,383795703,1,1,5,"Male",16828,"Chris Evans",0,1771,"Action",1.4e+08,370569774,7174,6.6,19.323582,124,2011-07-22,1
"Captain Phillips",0.9314567208,0.0685432794,14,2013,"tt1535109","notalk","notalk","FAIL",5.5e+07,107136417,218743570,"2013FAIL",5.5e+07,107136417,218743570,1,1,10,"Male",31,"Tom Hanks",0,109424,"Action",5.5e+07,9.5e+07,2495,7.6,13.776068,134,2013-10-10,1
"Carrie",0.332972192,0.6670278079,15,2013,"tt1939659","ok","ok","PASS",3e+07,35266619,85001659,"2013PASS",3e+07,35266619,85001659,1,1,1,"Female",5606,"Sissy Spacek",0,7340,"Horror",1800000,33800000,977,7,9.277692,98,1976-11-03,1
"Cars 2",0.8805155782,0.1194844219,200,2011,"tt1216475","men","men","FAIL",2e+08,191450875,560155383,"2011FAIL",207138157,198283907,580147769,1,1,4,"Male",887,"Owen Wilson",0,49013,"Adventure",2e+08,559852396,2088,5.8,13.693002,106,2011-06-11,1
"Case 39",0.3581395348,0.6418604651,462,2009,"tt0795351","ok","ok","PASS",2.7e+07,13261851,29302804,"2009PASS",29314753,14398811,31814980,2,2,1,"Female",9137,"Renée Zellweger",0,28355,"Horror",2.7e+07,2.9e+07,580,6.1,9.644085,109,2009-08-13,1
"Casino",0.8561718726,0.1438281272,1494,1995,"tt0112641","men-disagree","men","FAIL",5.2e+07,42438300,110400000,"1995FAIL",79496532,64878801,168777252,4,3,4,"Male",380,"Robert De Niro",0,524,"Crime",5.2e+07,116112375,1343,7.8,10.137389,178,1995-11-22,1
"Cast Away",0.8511076764,0.1488923236,1223,2000,"tt0162222","notalk","notalk","FAIL",8.5e+07,233632142,427230516,"2000FAIL",114997212,316082883,578003746,3,2,3,"Male",31,"Tom Hanks",0,8358,"Adventure",9e+07,429632142,3304,7.5,21.296343,143,2000-12-22,1
"Catch Me If You Can",0.8407697387,0.1592302613,1085,2002,"tt0264464","notalk-disagree","notalk","FAIL",5.2e+07,164606800,351106800,"2002FAIL",67349319,213195306,454746230,3,2,23,"Male",6193,"Leonardo DiCaprio",0,640,"Crime",5.2e+07,352114312,3917,7.7,19.833077,141,2002-12-25,1
"Catwoman",0.3171355499,0.6828644502,938,2004,"tt0327554","ok","ok","PASS",1e+08,40202379,82145379,"2004PASS",123319288,49577287,101301096,3,2,2,"Female",4587,"Halle Berry",0,314,"Action",1e+08,82102379,833,4.2,13.340272,104,2004-07-22,1
"Cellular",0.7860180481,0.213981952,939,2004,"tt0337921","ok","ok","PASS",4.5e+07,32003620,61475984,"2004PASS",55493679,39466636,75811746,3,2,20,"Male",16828,"Chris Evans",0,9759,"Action",2.5e+07,56422687,548,6.1,5.918816,94,2004-09-06,1
"Chain Reaction",0.7637480799,0.2362519201,1450,1996,"tt0115857","notalk","notalk","FAIL",5.5e+07,21226204,60209334,"1996FAIL",81684071,31524414,89420791,4,3,14,"Male",6384,"Keanu Reeves",0,12123,"Action",5e+07,60209334,291,5.3,15.874491,107,1996-08-02,1
"Changeling",0.6804620563,0.3195379437,571,2008,"tt0824747","ok","ok","PASS",5.5e+07,35739802,113805580,"2008PASS",59524097,38679626,123166807,2,2,6,"Female",11701,"Angelina Jolie",0,3580,"Crime",5.5e+07,113020255,1151,7.3,11.672394,141,2008-01-30,1
"Charlie Bartlett",0.8007266629,0.1992733371,676,2007,"tt0423977","men","men","FAIL",1.2e+07,3950294,5295909,"2007FAIL",13482522,4438327,5950184,2,2,10,"Male",21028,"Anton Yelchin",0,8669,"Comedy",1.2e+07,0,228,6.5,6.135652,97,2008-02-22,1
"Chasing Amy",0.6544309434,0.3455690565,1406,1997,"tt0118842","ok","ok","PASS",250000,12006514,15155095,"1997PASS",362810,17424311,21993652,4,3,1,"Male",880,"Ben Affleck",0,2255,"Comedy",250000,12021272,441,6.7,12.311564,113,1997-04-04,1
"Children of Men",0.693084897,0.3069151032,748,2006,"tt0206634","ok","ok","PASS",7.6e+07,35552383,69450202,"2006PASS",87840522,41091314,80270290,2,2,12,"Male",2296,"Clive Owen",0,9693,"Action",7.6e+07,69959751,2120,7.4,14.114606,109,2006-09-22,1
"Chocolat",0.4976844705,0.5023155295,1228,2000,"tt0241303","ok","ok","PASS",2.5e+07,71309760,152500343,"2000PASS",33822710,96475572,206318992,3,2,4,"Female",1137,"Juliette Binoche",0,392,"Comedy",2.5e+07,152500343,979,6.8,8.9256,121,2000-12-14,1
"Chronicle",0.9275885104,0.0724114896,111,2012,"tt1706593","notalk","notalk","FAIL",1.2e+07,64575175,127075175,"2012FAIL",12175663,65520463,128935373,1,1,2,"Male",122889,"Dane DeHaan",0,76726,"Drama",1.5e+07,1.45e+08,1965,6.6,12.47441,84,2012-02-01,1
"Clash of the Titans",0.6545454547,0.3454545455,322,2010,"tt0800320","dubious","dubious","FAIL",1.25e+08,163214888,493214888,"2010FAIL",133528980,174351340,526867848,1,1,1,"Male",3359,"Laurence Olivier",0,10323,"Adventure",1.5e+07,41092328,208,6.8,7.50381,118,1981-03-15,1
"Cliffhanger",0.7766109785,0.2233890214,1551,1993,"tt0106582","notalk","notalk","FAIL",6.5e+07,84049211,2.55e+08,"1993FAIL",104809829,135525899,411177020,5,3,1,"Male",16483,"Sylvester Stallone",0,9350,"Action",7e+07,255000211,600,6.1,9.830853,112,1993-05-28,1
"Cloud Atlas",0.7121343257,0.2878656742,112,2012,"tt1371111","ok","ok","PASS",1.02e+08,27108272,126018564,"2012PASS",103493134,27505098,127863295,1,1,1,"Male",31,"Tom Hanks",0,83542,"Drama",1.02e+08,130482868,3031,6.6,13.494246,172,2012-10-26,1
"Cloudy with a Chance of Meatballs",0.778452875,0.2215471251,464,2009,"tt0844471","notalk-disagree","notalk","FAIL",1e+08,124870275,236827677,"2009FAIL",108573160,135575603,257131292,2,2,1,"Male",19278,"Bill Hader",0,22794,"Animation",1e+08,242988466,1799,6.5,11.665693,90,2009-09-17,1
"Cloudy with a Chance of Meatballs 2",0.8300744879,0.1699255121,16,2013,"tt1985966","nowomen-disagree","nowomen","FAIL",7.8e+07,119640264,271725448,"2013FAIL",7.8e+07,119640264,271725448,1,1,15,"Male",19278,"Bill Hader",0,109451,"Animation",7.8e+07,248384621,936,6.4,14.412061,95,2013-09-26,1
"Cloverfield",0.6825053996,0.3174946004,574,2008,"tt1060277","ok","ok","PASS",2.5e+07,80048433,170764033,"2008PASS",27056408,86632922,184810452,2,2,11,"Female",51988,"Lizzy Caplan",0,7191,"Action",2.5e+07,170764026,2297,6.4,12.868098,85,2008-01-15,1
"Clueless",0.4961434631,0.5038565368,1496,1995,"tt0112697","ok","ok","PASS",13700000,56598476,56598476,"1995PASS",20944279,86526587,86526587,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cold Mountain",0.485194195,0.5148058047,1013,2003,"tt0159365","ok","ok","PASS",8e+07,95632614,161632614,"2003PASS",101286957,121079205,204640944,3,2,4,"Male",9642,"Jude Law",0,2289,"Drama",7.9e+07,173013509,545,6.7,9.645543,154,2003-12-24,1
"Collateral",0.8580463809,0.1419536191,941,2004,"tt0369339","nowomen-disagree","nowomen","FAIL",6e+07,100170152,217670152,"2004FAIL",73991573,123529118,268429281,3,2,2,"Male",500,"Tom Cruise",0,1538,"Crime",6.5e+07,217764291,1476,7,13.455112,120,2004-08-04,1
"Colombiana",0.8151337247,0.1848662753,202,2011,"tt1657507","notalk","notalk","FAIL",4e+07,36665854,71698079,"2011FAIL",41427631,37974487,74257040,1,1,3,"Female",8691,"Zoe Saldana",0,62835,"Action",4e+07,60965854,848,6.5,8.062578,108,2011-07-27,1
"Conan the Barbarian",0.765768917,0.2342310831,203,2011,"tt0816462","dubious-disagree","dubious","FAIL",2e+07,38264085,79114085,"2011FAIL",20713816,39629760,81937729,1,1,1,"Male",1100,"Arnold Schwarzenegger",0,9387,"Action",2e+07,79114085,663,6.6,10.52008,129,1982-04-02,1
"Conspiracy Theory",0.6785757246,0.3214242752,1410,1997,"tt0118883","men","men","FAIL",8e+07,76118990,142783718,"1997FAIL",116099050,110466780,207213175,4,3,9,"Male",2461,"Mel Gibson",0,8834,"Action",7.5e+07,136982834,440,6.5,14.261798,135,1997-08-07,1
"Constantine",0.6983734817,0.3016265184,841,2005,"tt0360486","notalk","notalk","FAIL",7.5e+07,75976178,230884728,"2005FAIL",89477485,90642097,275453129,2,2,25,"Male",6384,"Keanu Reeves",0,561,"Drama",1e+08,230884728,1837,6.6,9.615691,121,2005-02-08,1
"Contact",0.5853907714,0.4146092287,1411,1997,"tt0118884","ok","ok","PASS",9e+07,100920329,165900000,"1997PASS",130611431,146459429,240760405,4,3,5,"Female",1038,"Jodie Foster",0,686,"Drama",9e+07,171120329,1338,7.2,14.374866,150,1997-07-11,1
"Conviction",0.2928214141,0.7071785859,323,2010,"tt1244754","ok","ok","PASS",12500000,6797696,10133552,"2010PASS",13352898,7261515,10824983,1,1,18,"Female",448,"Hilary Swank",0,45094,"Drama",12500000,6732980,195,7,11.024462,107,2010-09-11,1
"Cop Out",0.9700370877,0.0299629123,324,2010,"tt1385867","notalk","notalk","FAIL",3.7e+07,44875481,55909910,"2010FAIL",39524578,47937418,59724746,1,1,4,"Male",62,"Bruce Willis",0,23742,"Action",3e+07,55583804,518,5.3,14.313079,107,2010-02-26,1
"Copycat",0.3819481818,0.6180518183,1498,1995,"tt0112722","dubious","dubious","FAIL",2e+07,32051917,32051917,"1995FAIL",30575589,49000312,49000312,4,3,8,"Female",10205,"Sigourney Weaver",0,1710,"Drama",0,0,199,6.5,10.701801,124,1995-10-27,1
"Coraline",0.2708744247,0.7291255753,466,2009,"tt0327597","ok","ok","PASS",6e+07,75286229,126037057,"2009PASS",65143896,81740638,136842415,2,2,1,"Female",501,"Dakota Fanning",0,14836,"Animation",6e+07,124596398,1432,7.3,16.639915,100,2009-02-05,1
"Coriolanus",0.7779940752,0.2220059247,205,2011,"tt1372686","men","men","FAIL",1e+07,749641,1049641,"2011FAIL",10356908,776396,1087104,1,1,3,"Male",17276,"Gerard Butler",0,101173,"Drama",7700000,1072602,133,5.9,6.914615,123,2011-02-14,1
"Cradle 2 the Grave",0.8776829271,0.1223170732,1014,2003,"tt0306685","notalk","notalk","FAIL",2.5e+07,34657731,56434942,"2003FAIL",31652174,43879701,71451544,3,2,9,"Male",1336,"Jet Li",0,10623,"Action",2.5e+07,56489558,242,5.8,8.364587,101,2003-02-28,1
"Crank",0.8819109998,0.1180890002,750,2006,"tt0479884","nowomen","nowomen","FAIL",1.2e+07,27838408,43924923,"2006FAIL",13869556,32175530,50768266,2,2,1,"Male",976,"Jason Statham",0,1948,"Action",1.2e+07,42931041,1172,6.6,12.627593,88,2006-08-31,1
"Crash",0.7606452821,0.2393547175,943,2004,"tt0375679","ok","ok","PASS",7303082,55334418,101173038,"2004PASS",9006109,68238010,124765870,3,2,8,"Male",13548,"James Spader",0,884,"Drama",1e+07,0,224,6.5,7.540612,100,1996-07-17,1
"Cruel Intentions",0.5188437253,0.4811562746,1292,1999,"tt0139134","ok","ok","PASS",1.1e+07,38230075,75803716,"1999PASS",15383082,53463308,106008618,4,3,1,"Female",11863,"Sarah Michelle Gellar",0,796,"Drama",10500000,75902208,848,6.6,8.181065,97,1999-03-05,1
"Cursed",0.6027043452,0.3972956549,844,2005,"tt0257516","ok","ok","PASS",3.5e+07,19294901,25114901,"2005PASS",41756160,23019456,29962909,2,2,1,"Female",62010,"Portia de Rossi",0,10012,"Comedy",3.5e+07,19294901,168,5.1,8.949722,97,2005-02-25,1
"Cyrus",0.6217139463,0.3782860538,326,2010,"tt1336617","notalk","notalk","FAIL",7e+06,7468936,10039886,"2010FAIL",7477623,7978555,10724926,1,1,1,"Male",4764,"John C. Reilly",0,39053,"Comedy",7e+06,0,135,6.1,10.42001,91,2010-06-18,1
"Dark City",0.9568965518,0.0431034483,1342,1998,"tt0118929","notalk-disagree","notalk","FAIL",2.7e+07,14435076,27257061,"1998FAIL",38586572,20629634,38953947,4,3,12,"Male",17328,"Rufus Sewell",0,2666,"Fiction",2.7e+07,27200316,838,7.2,12.851984,100,1998-02-27,1
"Date Night",0.6359564939,0.364043506,327,2010,"tt1279935","ok","ok","PASS",5.5e+07,98711404,152269033,"2010PASS",58752751,105446665,162658630,1,1,2,"Female",56323,"Tina Fey",0,35056,"Comedy",5.5e+07,152263880,1148,5.9,8.443736,97,2010-04-08,1
"Day of the Dead",0.8278298012,0.1721701988,575,2008,"tt0489018","ok","ok","PASS",1.8e+07,NA,NA,"2008PASS",19480614,NA,NA,2,2,1,"Female",8211,"Mena Suvari",0,13613,"Action",1.8e+07,0,107,4.7,6.477482,86,2008-04-08,1
"Daybreakers",0.8139486324,0.1860513677,467,2009,"tt0433362","notalk","notalk","FAIL",2e+07,30101577,51401577,"2009FAIL",21714632,32682233,55808316,2,2,3,"Male",569,"Ethan Hawke",0,19901,"Action",2e+07,51416464,646,6,10.038613,98,2009-01-06,1
"Days of Heaven",0.6928989751,0.3071010249,1747,1978,"tt0077405","ok","ok","PASS",3e+06,3446749,3660880,"1978PASS",10712118,12307327,13071926,NA,NA,1,"Male",1205,"Richard Gere",0,16642,"Drama",0,0,236,7.6,7.380825,94,1978-09-13,1
"Dazed and Confused",0.7485520272,0.2514479728,1553,1993,"tt0106677","ok-disagree","ok","PASS",6900000,7950889,7950889,"1993PASS",11125966,12820482,12820482,5,3,1,"Male",52474,"Jason London",0,9571,"Comedy",6900000,7993039,588,7.4,6.8652,102,1993-09-24,1
"Dead Poets Society",0.955775634,0.044224366,1618,1989,"tt0097165","notalk","notalk","FAIL",16400000,95860116,239500000,"1989FAIL",30825257,180177604,450161527,NA,NA,3,"Male",2157,"Robin Williams",0,207,"Drama",16400000,235860116,2786,8.1,19.905716,129,1989-06-02,1
"Death Becomes Her",0.3385093168,0.6614906833,1574,1992,"tt0104070","ok","ok","PASS",5.5e+07,58422650,149022650,"1992PASS",91319098,97001885,247429345,5,3,1,"Female",5064,"Meryl Streep",0,9374,"Comedy",5.5e+07,149022650,655,6.3,11.017417,104,1992-07-30,1
"Death at a Funeral",0.8001600855,0.1998399146,678,2007,"tt0795368","ok-disagree","ok","PASS",2.1e+07,42739347,48977233,"2007PASS",23594413,48019515,55028051,2,2,4,"Male",15576,"Matthew Macfadyen",0,2196,"Comedy",9e+06,46,508,6.9,8.832907,90,2007-02-09,1
"Death to Smoochy",0.8029395753,0.1970604246,1088,2002,"tt0266452","men","men","FAIL",5e+07,8355815,8374062,"2002FAIL",64758961,10822278,10845911,3,2,8,"Male",2157,"Robin Williams",0,9275,"Comedy",5.5e+07,0,133,5.9,8.127591,109,2002-03-28,1
"Defiance",0.8610832037,0.138916796,577,2008,"tt1034303","ok","ok","PASS",5e+07,28644813,42268745,"2008PASS",54112816,31001030,45745616,2,2,1,"Male",83037,"Jan-Michael Vincent",0,179798,"Action",0,0,3,6.2,2.068784,103,1980-03-14,1
"Despicable Me",0.7233009708,0.2766990293,329,2010,"tt1323594","ok-disagree","ok","PASS",6.9e+07,251513985,543495033,"2010PASS",73707997,268675247,580578700,1,1,3,"Male",4495,"Steve Carell",0,20352,"Animation",6.9e+07,543513985,6595,7.1,22.274502,95,2010-07-08,1
"Despicable Me 2",0.6324053091,0.3675946909,17,2013,"tt1690953","ok","ok","PASS",7.6e+07,368065385,970766005,"2013PASS",7.6e+07,368065385,970766005,1,1,11,"Male",4495,"Steve Carell",0,93456,"Animation",7.6e+07,970761885,4729,7,24.82355,98,2013-06-25,1
"Die Hard",0.9257057948,0.074294205,1635,1988,"tt0095016","ok-disagree","ok","PASS",2.8e+07,81350242,139109346,"1988PASS",55150116,160231261,273996307,NA,NA,5,"Male",62,"Bruce Willis",0,562,"Action",2.8e+07,140767956,4005,7.5,16.640522,131,1988-07-15,1
"Die Hard 2",0.8610090858,0.1389909144,1603,1990,"tt0099423","dubious-disagree","dubious","FAIL",7e+07,117323878,239814025,"1990FAIL",124808278,209185588,427582507,5,3,1,"Male",62,"Bruce Willis",0,1573,"Action",7e+07,240031094,1920,6.6,18.785984,124,1990-07-02,1
"Die Hard: With a Vengeance",1.0000000001,0,1499,1995,"tt0112864","notalk","notalk","FAIL",9e+07,100012499,364480746,"1995FAIL",137590151,152897054,557210677,4,3,8,"Male",62,"Bruce Willis",0,1572,"Action",9e+07,366101666,2094,6.9,15.138855,128,1995-05-19,1
"Diner",0.848785872,0.1512141281,1706,1982,"tt0083833","notalk","notalk","FAIL",5e+06,12592907,12592907,"1982FAIL",12066340,30390060,30390060,NA,NA,1,"Male",26472,"Steve Guttenberg",0,13776,"Comedy",0,0,84,6.9,5.077092,110,1982-04-02,1
"Dinner for Schmucks",0.841182537,0.1588174631,332,2010,"tt0427152","notalk","notalk","FAIL",6.9e+07,73026337,86796502,"2010FAIL",73707997,78009058,92718787,1,1,4,"Male",4495,"Steve Carell",0,38778,"Comedy",6.9e+07,86387857,542,5.5,11.623718,114,2010-07-30,1
"Disturbia",0.6948164488,0.3051835513,680,2007,"tt0486822","ok-disagree","ok","PASS",2e+07,80209692,117573043,"2007PASS",22470870,90119077,132098426,2,2,1,"Male",10959,"Shia LaBeouf",0,8271,"Drama",2e+07,117760134,1038,6.6,18.006896,105,2007-04-12,1
"Dogma",0.6805072861,0.3194927139,1294,1999,"tt0120655","dubious-disagree","dubious","FAIL",1e+07,30651422,43948865,"1999FAIL",13984620,42864850,61460819,4,3,1,"Male",880,"Ben Affleck",0,1832,"Adventure",1e+07,30652890,842,6.8,8.559088,130,1999-11-12,1
